Hugo_Symbol	Entrez_Gene_Id	MB_1	MB_2	MB_3	MB_Endothelial.cells
ABHD16A	7920	0.681802093982697	0.690549850463867	0.765892088413239	0.645497500896454
MPIG6B	80739	0.00323323276825249	0.00635941233485937	0.00995276775211096	0
LY6G6C	80740	0.0574753805994987	0.0373838171362877	0.0748782902956009	0.0726539194583893
DDAH2	23564	0.82857084274292	0.87743604183197	0.868785202503204	0.872414529323578
CLIC1	1192	1.80762839317322	1.85932981967926	1.82500767707825	1.922367811203
MSH5	4439	0.108092196285725	0.107583694159985	0.167340219020844	0.0357369035482407
SAPCD1	401251	0.107654690742493	0.0936312451958656	0.144122511148453	0.120302073657513
SAPCD1-AS1	NA	0.0100932931527495	0.0118929520249367	0.00726622249931097	0.0176881831139326
VWA7	80737	0.00430998392403126	0.00577586144208908	0.00840058084577322	0.0110330702736974
VARS	7407	0.912140667438507	0.875470876693726	0.919938802719116	0.862811148166656
LSM2	57819	0.767702043056488	0.754724740982056	0.924021780490875	0.785194993019104
HSPA1L	3305	0.0521060414612293	0.0450900085270405	0.0654091835021973	0.0608872547745705
HSPA1A	3303	2.43487000465393	2.08661460876465	2.73460149765015	1.96232604980469
HSPA1B	3304	0.94987428188324	0.745635271072388	1.16562271118164	0.716727554798126
SNHG32	50854	0.404193073511124	0.414000928401947	0.514764010906219	0.494254767894745
NEU1	4758	0.458040505647659	0.484988331794739	0.510244905948639	0.526524066925049
SLC44A4	80736	1.18657553195953	0.971666097640991	1.42782211303711	0.960315644741058
EHMT2-AS1	107986588	0.0169187653809786	0.012835425324738	0.0192924439907074	0
EHMT2	10919	0.627706110477448	0.615909457206726	0.740624845027924	0.661636829376221
C2	717	0.436410695314407	0.60901927947998	0.35777947306633	0.581948041915894
ZBTB12	221527	0.00880175828933716	0.0106296744197607	0.0120460353791714	0.0144680272787809
CFB	629	2.61448502540588	2.32921695709229	2.54570698738098	2.1258761882782
NELFE	7936	1.07964813709259	1.00820326805115	1.19136595726013	1.05223476886749
SKIV2L	6499	0.514760315418243	0.514785170555115	0.615856885910034	0.535493612289429
DXO	1797	0.205037951469421	0.197904586791992	0.257157325744629	0.250049591064453
STK19	8859	0.375743001699448	0.403903305530548	0.509089112281799	0.387229442596436
C4A	720	0.00416471296921372	0.00426761247217655	0.00435949908569455	0
C4B	721	0.00745074776932597	0.0064096599817276	0.0100762825459242	0.031200373545289
CYP21A2	1589	0.0260045602917671	0.0185836926102638	0.0324434749782085	0.0154071906581521
TNXB	7148	0.188222140073776	0.330066382884979	0.080722339451313	0.384715884923935
ATF6B	1388	0.396839529275894	0.391851246356964	0.490119308233261	0.429544270038605
FKBPL	63943	0.116857588291168	0.120173521339893	0.142497330904007	0.0827597007155418
PRRT1	80863	0.0465355515480042	0.0422559343278408	0.0531015060842037	0.0467047020792961
AL662884.3	100507547	0.0257822088897228	0.0167560912668705	0.0385957695543766	0.0185409355908632
PPT2	9374	0.114330798387527	0.119766391813755	0.133026733994484	0.24138231575489
EGFL8	80864	0.238093495368958	0.201234102249146	0.306591302156448	0.361793994903564
AGPAT1	10554	0.639061391353607	0.624051153659821	0.725126564502716	0.727406620979309
RNF5	6048	0.860249519348145	0.7724609375	0.929752349853516	0.834356009960175
AGER	177	0.0787681266665459	0.11895951628685	0.0830109566450119	0.0949003919959068
AL662884.1	NA	0.00106584222521633	0.000768059631809592	0.00551234371960163	0.00713948858901858
PBX2	5089	0.203880935907364	0.225292220711708	0.264284640550613	0.265008926391602
GPSM3	63940	0.390163570642471	0.670845091342926	0.28909632563591	0.537221550941467
NOTCH4	4855	0.109025597572327	0.122455738484859	0.0925876200199127	0.30151155591011
TSBP1-AS1	414764	0.000872045755386353	0.00827655754983425	0.00120323547162116	0.00923560373485088
HLA-DRA	3122	3.07678985595703	3.55277037620544	2.51275277137756	3.40864634513855
HLA-DRB5	3127	2.01676845550537	2.57780122756958	1.55545723438263	2.54589128494263
HLA-DRB1	3123	2.51353645324707	2.98610329627991	2.05533289909363	2.84024453163147
HLA-DQA1	3117	1.1396416425705	1.58145403862	0.779455721378326	1.43959403038025
HLA-DQB1	3119	1.37490689754486	1.84021615982056	1.05572438240051	1.70564961433411
HLA-DQA2	3117	0.697366178035736	1.09104561805725	0.46093338727951	0.951571941375732
HLA-DQB2	3120	0.0137218432500958	0.0358968451619148	0.010342737659812	0.00579378008842468
HLA-DOB	3112	0.0472923703491688	0.1109389513731	0.0292668025940657	0.0976038053631783
TAP2	6891	0.583065330982208	0.677793443202972	0.610533654689789	0.720801770687103
PSMB8	5696	1.66912484169006	1.63925981521606	1.66800308227539	1.51112639904022
PSMB8-AS1	100507463	0.405731350183487	0.438976228237152	0.473163187503815	0.484532713890076
PSMB9	5698	1.24717915058136	1.43676102161407	1.19442486763	1.3410632610321
TAP1	6890	1.52523744106293	1.61386346817017	1.52857220172882	1.62767899036407
HLA-DMB	3109	0.697573840618134	1.10164082050323	0.539115130901337	0.961680173873901
HLA-DMA	3108	1.09010672569275	1.52514970302582	0.853655278682709	1.30329656600952
BRD2	6046	1.39139497280121	1.32778251171112	1.55544769763947	1.22541344165802
HLA-DOA	3111	0.182765513658524	0.323085516691208	0.101015090942383	0.279054373502731
HLA-DPA1	3113	1.69719660282135	2.3253448009491	1.24490237236023	2.18422031402588
HLA-DPB1	3115	1.79232704639435	2.49632453918457	1.28171634674072	2.35478544235229
COL11A2	1302	0.0169468726962805	0.013014966621995	0.0235142428427935	0.0192777309566736
RXRB	6257	0.677362203598022	0.702035129070282	0.741382122039795	0.674207925796509
SLC39A7	7922	0.851838529109955	0.813663363456726	0.975828647613525	0.898943483829498
HSD17B8	7923	0.519935011863708	0.470871806144714	0.597930908203125	0.480133861303329
RING1	6015	0.781596064567566	0.73837798833847	0.859998404979706	0.751887798309326
AL645940.1	NA	0.011486979201436	0.00739245675504208	0.0185969099402428	0.00679954001680017
HCG25	414765	0.0266427230089903	0.0318394936621189	0.0479102544486523	0.0264763478189707
VPS52	6293	0.51631486415863	0.480284750461578	0.652077615261078	0.47830593585968
RPS18	6222	3.97109913825989	3.90109133720398	3.94291996955872	3.91624569892883
B3GALT4	8705	0.250001817941666	0.281266391277313	0.270562082529068	0.320997536182404
WDR46	9277	0.633038520812988	0.680452287197113	0.69648951292038	0.710106074810028
PFDN6	10471	0.885826170444489	0.779411613941193	1.19562518596649	0.760615885257721
RGL2	5863	1.26511418819427	1.1644115447998	1.48573386669159	1.16457366943359
TAPBP	6892	2.31921815872192	2.37419772148132	2.2558445930481	2.31058120727539
ZBTB22	9278	0.19545866549015	0.212486147880554	0.268784373998642	0.155001059174538
DAXX	1616	0.461327999830246	0.47614461183548	0.546941339969635	0.469549059867859
KIFC1	3833	0.118518449366093	0.0967617779970169	0.207711428403854	0.0115147270262241
PHF1	5252	0.323486596345901	0.441382825374603	0.392485231161118	0.379141837358475
CUTA	51596	1.92528748512268	1.86105763912201	1.9692565202713	1.72196769714355
SYNGAP1	8831	0.124673195183277	0.112150646746159	0.132817998528481	0.235552623867989
SYNGAP1-AS1	112390310	0.0209763403981924	0.0117876017466187	0.0357255414128304	0.0168601833283901
ZBTB9	221504	0.160052925348282	0.129005447030067	0.213502869009972	0.172126844525337
BAK1	578	0.479550868272781	0.511552095413208	0.436547994613647	0.349807173013687
ITPR3	3710	0.450172036886215	0.459960043430328	0.601392090320587	0.363901793956757
UQCC2	84300	1.20132851600647	1.10795605182648	1.30031764507294	1.06612586975098
LEMD2	221496	0.567358255386353	0.576104998588562	0.677156031131744	0.59622049331665
LINC01016	100507584	0.00133620877750218	0.0014151957584545	0.00335682090371847	0
GRM4	2914	0.0337830148637295	0.0241960696876049	0.0498689711093903	0.0320990197360516
HMGA1	3159	1.35187256336212	1.33726751804352	1.41724646091461	1.23279047012329
SMIM29	221491	0.721523404121399	0.745754063129425	0.88300359249115	0.724052548408508
AL354740.1	NA	0.0180122870951891	0.0275924243032932	0.0279203746467829	0
NUDT3	11165	0.406181126832962	0.391453683376312	0.498374104499817	0.50177013874054
RPS10-NUDT3	100529239	0.00849330611526966	0.0129245929419994	0.0138175589963794	0.00996252149343491
RPS10	6204	3.20762372016907	3.21532416343689	3.20013165473938	3.23534083366394
PACSIN1	29993	0.0158479418605566	0.0190484300255775	0.0218228399753571	0.0230014640837908
SPDEF	25803	2.38077807426453	2.19234919548035	2.43675208091736	2.10595321655273
ILRUN	64771	0.655574798583984	0.697228312492371	0.714175760746002	0.68521386384964
AL451165.2	101929243	0.330639719963074	0.265210896730423	0.407484382390976	0.248454943299294
SNRPC	6631	1.4477162361145	1.29001832008362	1.68647933006287	1.23604476451874
UHRF1BP1	54887	0.260853171348572	0.226076290011406	0.315860390663147	0.272830754518509
TAF11	6882	0.413072973489761	0.390797644853592	0.547587871551514	0.444095551967621
ANKS1A	23294	0.279808282852173	0.252021998167038	0.380037248134613	0.355279415845871
SCUBE3	222663	0.322551220655441	0.236756548285484	0.345881909132004	0.230591401457787
Z97832.2	NA	0.00679154228419065	0.0117866918444633	0.0108891893178225	0.0301533751189709
ZNF76	7629	0.426906794309616	0.352288454771042	0.517511069774628	0.442692428827286
DEF6	50619	0.361519128084183	0.586348354816437	0.328063160181046	0.474945455789566
PPARD	5467	0.206816211342812	0.239047989249229	0.224561929702759	0.269153267145157
FANCE	2178	0.0502307750284672	0.0708179920911789	0.0805807933211327	0.089642733335495
RPL10A	4736	2.8937885761261	2.87581300735474	2.98262310028076	2.97977209091187
TEAD3	7005	0.345493644475937	0.284867316484451	0.458129972219467	0.379217088222504
AL033519.4	NA	0.00881469529122114	0.00809450354427099	0.0103624239563942	0
FKBP5	2289	0.409347683191299	0.492523431777954	0.542234838008881	0.456028699874878
ARMC12	221481	0.00762098515406251	0.0032743311021477	0.0124243469908834	0.0110330702736974
CLPSL2	389383	0.25220987200737	0.246612206101418	0.341756403446198	0.132356256246567
CLPSL1	340204	0.116805844008923	0.0658730641007423	0.130273848772049	0.0733641684055328
LHFPL5	222662	0.003460195614025	0.00435373652726412	0.00528053659945726	0
SRPK1	6732	0.27722629904747	0.27030536532402	0.391887247562408	0.325174808502197
MAPK14	1432	0.419612139463425	0.401706784963608	0.511650025844574	0.432005852460861
MAPK13	5603	0.758281826972961	0.654499888420105	0.951266944408417	0.632908642292023
Z84485.1	NA	0.00939194019883871	0.00734791019931436	0.0105053558945656	0.00681187026202679
BRPF3	27154	0.415333449840546	0.382159560918808	0.545175552368164	0.49216103553772
ETV7	51513	0.200579941272736	0.211708217859268	0.221322104334831	0.166404590010643
Z84484.1	NA	0.00543111795559525	0.0122724818065763	0.00817500241100788	0
KCTD20	222658	0.397848308086395	0.364457547664642	0.525944232940674	0.603561162948608
STK38	11329	0.249765932559967	0.289816647768021	0.292716294527054	0.367039829492569
SRSF3	6428	1.37065958976746	1.29091572761536	1.63248479366302	1.33125042915344
CDKN1A	1026	0.641063749790192	0.733237743377686	0.647541224956512	0.669906497001648
CPNE5	57699	0.0351096801459789	0.123955361545086	0.0234617553651333	0.0352126657962799
PPIL1	51645	0.304919123649597	0.242874011397362	0.438831597566605	0.240362986922264
C6orf89	221477	0.705853581428528	0.656220614910126	0.865603268146515	0.757700324058533
PI16	221476	0.022302458062768	0.0514878891408443	0.00960844196379185	0.0599580481648445
MTCH1	23787	1.67644143104553	1.53949844837189	1.86670768260956	1.43371033668518
FGD2	221472	0.0794463530182838	0.178371116518974	0.0581928342580795	0.159343987703323
PIM1	5292	0.188831806182861	0.309012711048126	0.147455424070358	0.320348829030991
TMEM217	221468	0.00239921780303121	0.00294357538223267	0.0010109773138538	0.00906959734857082
TBC1D22B	55633	0.147429704666138	0.120038591325283	0.190809831023216	0.170332446694374
RNF8	9025	0.215809047222137	0.183598071336746	0.25274184346199	0.177051320672035
CMTR1	23070	0.574556350708008	0.574653744697571	0.653595328330994	0.609958469867706
CCDC167	154467	0.852545619010925	0.840904891490936	0.96034836769104	0.741101980209351
MDGA1	266727	0.032125610858202	0.0544316656887531	0.0273463781923056	0.0494270846247673
ZFAND3	60685	0.600750327110291	0.568017721176147	0.761904895305634	0.637576758861542
BTBD9	114781	0.123135350644588	0.131624385714531	0.180565059185028	0.10518442094326
GLO1	2739	1.39399147033691	1.13270115852356	1.59476220607758	1.11071515083313
DNAH8	1769	0.00471679633483291	0.00718965148553252	0.00581827852874994	0.0126254903152585
GLP1R	2740	0.00186527892947197	0.00336032919585705	0.00312173296697438	0
SAYSD1	55776	0.545046865940094	0.400269687175751	0.698712706565857	0.418523758649826
KCNK5	8645	0.0595581978559494	0.047133345156908	0.0882032886147499	0.08392234146595
KCNK17	89822	0.00438759848475456	0.00489409361034632	0.00505141215398908	0.0246336050331593
KIF6	221458	0.0207112953066826	0.0081956535577774	0.0235456433147192	0.0261208564043045
DAAM2	23500	0.0447343215346336	0.0832703486084938	0.0398055166006088	0.110181465744972
AL590999.1	100505635	0.0119631737470627	0.0175276156514883	0.00931308604776859	0.0327913463115692
MOCS1	4337	0.17263925075531	0.198314189910889	0.17096184194088	0.297955572605133
TDRG1	732253	0.0027680522762239	0	0.00236218818463385	0
LRFN2	57497	0.184782892465591	0.17640084028244	0.196067377924919	0.177994206547737
UNC5CL	222643	0.054185263812542	0.0503624714910984	0.0644798204302788	0.0663562566041946
OARD1	221443	0.321016907691956	0.289678961038589	0.470956832170486	0.171310037374496
NFYA	4800	0.188378170132637	0.158855885267258	0.32117635011673	0.262415021657944
TREML1	340205	0.00744221592321992	0.0103207379579544	0.00541412690654397	0.00681187026202679
TREM2	54209	0.287470787763596	0.396034717559814	0.222063809633255	0.364049524068832
TREML2	79865	0.00335158407688141	0.00482299691066146	0.000725470017641783	0
TREM1	54210	0.0143982907757163	0.0126612465828657	0.0171877704560757	0.018011137843132
FOXP4-AS1	101060264	0.0505630522966385	0.0379362478852272	0.0814261510968208	0.0280593130737543
FOXP4	116113	0.597318589687347	0.546148896217346	0.71937483549118	0.5328688621521
MDFI	4188	0.0335778519511223	0.0595711953938007	0.0227354057133198	0.113010846078396
TFEB	7942	0.245661690831184	0.349287331104279	0.206359043717384	0.384919434785843
PGC	5225	0.0715191066265106	0.0644327253103256	0.102669417858124	0.0170838609337807
FRS3	10817	0.0709758475422859	0.065431147813797	0.0954519286751747	0.0988973006606102
PRICKLE4	29964	0.00450511742383242	0.00261680269613862	0.0038863499648869	0.00941450893878937
TOMM6	100188893	1.65175950527191	1.4657393693924	1.94911658763885	1.43830704689026
USP49	25862	0.0447053126990795	0.0508885309100151	0.0734558552503586	0.0758133605122566
MED20	9477	0.213827669620514	0.161880046129227	0.311316162347794	0.216881066560745
BYSL	705	0.338250070810318	0.30063059926033	0.444265395402908	0.387303203344345
CCND3	896	0.658846199512482	0.826002895832062	0.693968594074249	0.854408442974091
TAF8	129685	0.206347972154617	0.227153584361076	0.247947856783867	0.178732797503471
AL512274.1	NA	0.0231519546359777	0.00769485114142299	0.0266014710068703	0
C6orf132	647024	0.314202427864075	0.246313765645027	0.40038126707077	0.245199099183083
GUCA1B	2979	0.0356526561081409	0.0447452552616596	0.0484655201435089	0.0535844974219799
MRPS10	55173	0.517363011837006	0.433381319046021	0.634641110897064	0.459267437458038
TRERF1	55809	0.135345578193665	0.173683106899261	0.182263135910034	0.266953110694885
UBR2	23304	0.372084617614746	0.427127838134766	0.506165146827698	0.358269572257996
PRPH2	5961	0.00322196166962385	0.00225517665967345	0.00306202028878033	0.00579378008842468
TBCC	6903	0.444781601428986	0.38902673125267	0.605722367763519	0.440347641706467
BICRAL	23506	0.188655272126198	0.224455997347832	0.279797077178955	0.203509211540222
RPL7L1	285855	0.658514440059662	0.585982978343964	0.860726356506348	0.636405050754547
C6orf226	441150	0.404490739107132	0.352486282587051	0.46651616692543	0.310377240180969
PTCRA	171558	0.00322994776070118	0.00923397205770016	0.000667324347887188	0.0120290610939264
AL035587.2	NA	0.110854290425777	0.0898207053542137	0.134696483612061	0.0675077512860298
CNPY3	10695	0.950882792472839	1.1504807472229	0.923510193824768	1.07999968528748
AL035587.1	NA	0.00940355565398932	0.0250980705022812	0.0141821354627609	0
GNMT	27232	0.0280398428440094	0.0327963791787624	0.0354562029242516	0.0502985194325447
PEX6	5190	0.139349713921547	0.145014494657516	0.166506618261337	0.137983933091164
PPP2R5D	5528	0.397926539182663	0.408844113349915	0.48309525847435	0.52683424949646
MEA1	4201	1.05075263977051	0.9548299908638	1.29926407337189	0.97702169418335
KLHDC3	116138	0.8664231300354	0.864723563194275	0.896774768829346	0.982269048690796
RRP36	88745	0.477474957704544	0.43155312538147	0.590460777282715	0.394856780767441
AL136304.1	NA	0.00481958175078034	0.00468680262565613	0.00606049597263336	0
CUL7	9820	0.461851388216019	0.497453808784485	0.537571012973785	0.425585508346558
KLC4	89953	0.258859157562256	0.272293150424957	0.340339660644531	0.222052797675133
MRPL2	51069	0.586299240589142	0.552466332912445	0.665238559246063	0.598474502563477
AL355385.1	NA	0.00233634351752698	0	0.00169961713254452	0
PTK7	5754	0.223949417471886	0.266636073589325	0.326884597539902	0.381463915109634
SRF	6722	0.356006860733032	0.388373970985413	0.428423553705215	0.422411978244781
CUL9	23113	0.436635285615921	0.460448682308197	0.513511717319489	0.353048235177994
DNPH1	10591	1.55213391780853	1.53563010692596	1.58336126804352	1.46814942359924
TTBK1	84630	0.00332324067130685	0.00709119439125061	0.0022593850735575	0
CRIP3	401262	0.0101293362677097	0.0102857556194067	0.0117445774376392	0.0110330702736974
ZNF318	24149	0.155401885509491	0.145471706986427	0.224240109324455	0.204466179013252
ABCC10	89845	0.215700924396515	0.256216734647751	0.239020347595215	0.192686051130295
DLK2	65989	0.00297819962725043	0.00320792431011796	0.00209748302586377	0
TJAP1	93643	0.35229703783989	0.322227090597153	0.431538879871368	0.447052389383316
LRRC73	221424	0.13942115008831	0.112324550747871	0.168201968073845	0.172147735953331
POLR1C	9533	0.399773210287094	0.345201700925827	0.563381373882294	0.28436291217804
YIPF3	25844	1.2551201581955	1.19872879981995	1.36372399330139	1.13182401657104
AL355802.3	NA	0.0173713248223066	0.0196761935949326	0.0205098614096642	0.0153583344072104
XPO5	57510	0.387450724840164	0.353521943092346	0.486880272626877	0.367013067007065
POLH	5429	0.0432648360729218	0.0455415807664394	0.0558677949011326	0.0297933984547853
GTPBP2	54676	0.336431473493576	0.355317056179047	0.402007699012756	0.434469372034073
MAD2L1BP	9587	0.289183109998703	0.243900388479233	0.365151315927505	0.187658727169037
RSPH9	221421	0.00368632934987545	0.00807659327983856	0.00850357953459024	0.0289059802889824
MRPS18A	55168	1.12000048160553	1.10413038730621	1.1798882484436	1.14828705787659
VEGFA	7422	0.526712894439697	0.535067081451416	0.83636349439621	0.482647687196732
AL136131.3	NA	0.0037138438783586	0.00214348547160625	0.00394632807001472	0
AL109615.3	101929705	0.0061112898401916	0	0.0103647336363792	0.00751061923801899
C6orf223	221416	0.00077006034553051	0.00236696423962712	0.00158273195847869	0
AL109615.2	NA	0.000445763260358945	0	0.00263188173994422	0
AL109615.4	NA	0.0445373393595219	0.0504669100046158	0.0673926994204521	0.0354193262755871
MRPL14	64928	1.49162638187408	1.36386573314667	1.66354894638062	1.29453217983246
TMEM63B	55362	0.662475943565369	0.557329714298248	0.814599454402924	0.601288974285126
CAPN11	11131	0.0207328256219625	0.0293546766042709	0.0203506760299206	0.0345373675227165
MYMX	101929726	0.0152931688353419	0.0156055437400937	0.0235249064862728	0.00821760389953852
SLC29A1	2030	0.872274279594421	0.807428359985352	1.03578865528107	0.975408673286438
HSP90AB1	3326	3.45649313926697	3.12617135047913	3.63233828544617	3.14186859130859
SLC35B2	347734	0.843586683273315	0.743753969669342	0.931891739368439	0.672524333000183
NFKBIE	4794	0.281250506639481	0.372491389513016	0.267824321985245	0.306654155254364
TCTE1	202500	0.00250612664967775	0.0014185489853844	0.00520288106054068	0
AARS2	57505	0.227927982807159	0.18900640308857	0.298430770635605	0.188160538673401
CDC5L	988	0.315681606531143	0.283302664756775	0.39700636267662	0.343264102935791
SUPT3H	8464	0.0691005289554596	0.0968415513634682	0.083589605987072	0.168368250131607
RUNX2	860	0.0846267193555832	0.153075352311134	0.0745719447731972	0.110845185816288
AL096865.1	NA	0.00966229662299156	0.0196586474776268	0.00659511564299464	0.0188525877892971
CLIC5	53405	0.015492158010602	0.0278695896267891	0.0136512760072947	0.0847027003765106
ENPP4	22875	0.0230813380330801	0.0359715335071087	0.0160690061748028	0.0990599095821381
ENPP5	59084	0.146595522761345	0.111534409224987	0.176417708396912	0.060760922729969
RCAN2	10231	0.0632795915007591	0.095701202750206	0.0360966436564922	0.155569940805435
CYP39A1	51302	0.00499397469684482	0.00576466508209705	0.00278641376644373	0.0283323209732771
SLC25A27	9481	0.0424271635711193	0.0513084232807159	0.0620525516569614	0.105817593634129
TDRD6	221400	0.00368939992040396	0.00507012149319053	0.00489607779309154	0
PLA2G7	7941	0.0876817926764488	0.144112601876259	0.061432559043169	0.0882347747683525
ADGRF5	221395	0.104404173791409	0.155981436371803	0.0622504316270351	0.472629964351654
ADGRF1	266977	0.00847100280225277	0.00052432221127674	0.0116120697930455	0
TNFRSF21	27242	0.101398520171642	0.115065738558769	0.123711161315441	0.19175124168396
AL355353.1	NA	0.0606593824923038	0.0523553378880024	0.0850115865468979	0.0216264948248863
CD2AP	23607	0.532794535160065	0.439094305038452	0.696089923381805	0.543776988983154
ADGRF4	221393	0.0137523794546723	0.0182301849126816	0.0293928608298302	0.0155817642807961
OPN5	221391	0.000912694493308663	0.00269201816990972	0.00415882328525186	0
PTCHD4	442213	0.00317730824463069	0.00113824056461453	0.00167048454750329	0.0113377794623375
MMUT	4594	0.596567869186401	0.458843201398849	0.798120379447937	0.427129417657852
CENPQ	55166	0.125914841890335	0.0857057869434357	0.162326321005821	0.0293990410864353
GLYATL3	389396	0.055811520665884	0.029166204854846	0.113239228725433	0
C6orf141	135398	0.334159314632416	0.233086332678795	0.620931923389435	0.289284110069275
RHAG	6005	0.000448606733698398	0	0.0038485883269459	0
CRISP2	7180	0.0661680772900581	0.0502176247537136	0.163462847471237	0.0628075823187828
AL121974.1	101927020	0.00692621758207679	0.00421382067725062	0.0330206528306007	0.0162526275962591
CRISP3	10321	1.10854017734528	0.986801028251648	1.49154615402222	1.16842114925385
PGK2	5232	0.0018087022472173	0.00240318663418293	0.00440885173156857	0.0176881831139326
CRISP1	167	0.00938108377158642	0.00610437383875251	0.0363663174211979	0.0101505853235722
MCM3	4172	0.856467008590698	0.727024793624878	1.07093906402588	0.822351038455963
PAQR8	85315	0.0571198239922523	0.130678698420525	0.0319578535854816	0.194604858756065
EFHC1	114327	0.187720105051994	0.159265920519829	0.290315598249435	0.251225292682648
TRAM2	9697	0.135199263691902	0.174677103757858	0.173964068293571	0.235055491328239
TRAM2-AS1	401264	0.0717052668333054	0.0723238065838814	0.107206247746944	0.0249192267656326
TMEM14A	28978	0.686742842197418	0.563669860363007	0.948190689086914	0.520665109157562
GSTA1	2938	0.00682227080687881	0.00350173120386899	0.00727892993018031	0
GSTA3	2940	0.00692364200949669	0.00626249611377716	0.00697984267026186	0
GSTA4	2941	0.0232803765684366	0.037731759250164	0.0256956461817026	0.0435791835188866
ICK	22858	0.262398302555084	0.229206204414368	0.41619661450386	0.224088609218597
FBXO9	26268	0.675699651241302	0.597769498825073	0.924382925033569	0.699362874031067
GCM1	8521	0.0133703257888556	0.0145601695403457	0.0187907237559557	0.0306682754307985
ELOVL5	60481	0.81813108921051	0.781617105007172	0.980824291706085	0.944284915924072
GCLC	2729	0.22459103167057	0.238825783133507	0.334860742092133	0.178355917334557
AL033397.2	NA	0.00437197554856539	0.00485596247017384	0.0106734251603484	0
KLHL31	401265	0.00318188685923815	0.00299333734437823	0.00890454277396202	0.0179247613996267
AL590652.1	124901333	0.0340548679232597	0.0300804004073143	0.0458281114697456	0.00716162100434303
LRRC1	55227	0.447256416082382	0.337853372097015	0.602398455142975	0.380226641893387
AL033384.1	101927189	0.00148098636418581	0.00121365685481578	0.00253322557546198	0.0110330702736974
AL512363.1	NA	0.000636237324215472	0	0.00281615066342056	0
FAM83B	222584	0.00299245119094849	0.00196702568791807	0.00434652017429471	0
COL21A1	81578	0.0211209580302238	0.0165906846523285	0.0161714367568493	0.103121526539326
DST	667	0.220149636268616	0.289186537265778	0.170300275087357	0.410202950239182
BEND6	221336	0.0131632797420025	0.0237708184868097	0.00555838644504547	0.0194735303521156
KIAA1586	57691	0.0819152891635895	0.0658562630414963	0.097211480140686	0.154921039938927
ZNF451	26036	0.335149616003036	0.276006400585175	0.411330759525299	0.272135436534882
BAG2	9532	0.0506430491805077	0.0729790553450584	0.062275405973196	0.0492093786597252
RAB23	51715	0.100767828524113	0.105574399232864	0.118541017174721	0.139542177319527
PRIM2	5558	0.162665829062462	0.152768149971962	0.225990444421768	0.124061219394207
AL021368.1	NA	0.00156411645002663	0.00605866312980652	0.0021828121971339	0
AL021368.2	NA	0.0548152700066566	0.0606464967131615	0.0769176185131073	0.0532168261706829
AL445250.1	101927293	0.00082579767331481	0.00292546488344669	0.00212570792064071	0.0178326107561588
AL135905.1	NA	0.0181025639176369	0.00662102131173015	0.0259135495871305	0
AL135905.2	7803	0.0252615101635456	0.0195367895066738	0.0456865839660168	0.0667989626526833
PHF3	23469	0.543955504894257	0.530196130275726	0.635380029678345	0.455183148384094
ADGRB3	577	0.000547526986338198	0.0039903549477458	0.00118391553405672	0
LMBRD1	55788	0.473349839448929	0.487819641828537	0.557334721088409	0.474372863769531
AL365226.1	105377849	0.00275252549909055	0.00189341185614467	0.00332107185386121	0
FAM135A	57579	0.0398802235722542	0.0700552463531494	0.0434079989790916	0.154859289526939
SDHAF4	135154	0.204017728567123	0.13587062060833	0.272393524646759	0.183167159557343
AL583856.2	NA	0.00502107571810484	0.00302423723042011	0.00482875341549516	0
SMAP1	60682	0.405591070652008	0.364936888217926	0.507053077220917	0.390084594488144
B3GAT2	135152	0.00529481656849384	0.00400824239477515	0.00706001464277506	0
AL589935.1	NA	0.00256991642527282	0.00267124501988292	0.00296146119944751	0
OGFRL1	79627	0.342140018939972	0.37595796585083	0.432757139205933	0.316343277692795
LINC00472	79940	0.209354490041733	0.145963087677956	0.239145129919052	0.179205238819122
RIMS1	22999	0.00179801473859698	0.00702022109180689	0.010633853264153	0
KCNQ5	56479	0.00448701903223991	0.00392291601747274	0.00248612486757338	0.00751061923801899
KHDC1L	100129128	0.00194712309166789	0.00270680943503976	0.000964763516094536	0
KHDC1	80759	0.0340916402637959	0.022691136226058	0.0375216230750084	0.00716162100434303
AC019205.1	122539212	0.0104797715321183	0.0188683290034533	0.00823697354644537	0.00713948858901858
CGAS	115004	0.0600317344069481	0.0829209238290787	0.0759992450475693	0.0467821583151817
MTO1	25821	0.11055351793766	0.132296204566956	0.150275632739067	0.140243396162987
AL603910.1	NA	0.00174762331880629	0.00116966036148369	0.00177807430736721	0
EEF1A1	1915	3.89746522903442	4.09821796417236	3.87240934371948	4.21337938308716
SLC17A5	26503	0.0893602073192596	0.098887100815773	0.110958762466908	0.100519560277462
CD109	135228	0.0706567689776421	0.0995022356510162	0.0654678419232368	0.256167054176331
COL12A1	1303	0.517019629478455	0.672611594200134	0.500917196273804	0.62803453207016
COX7A2	1347	2.03951978683472	1.88250696659088	2.33870506286621	1.94921028614044
TMEM30A	55754	0.544760942459106	0.554781258106232	0.69286322593689	0.738671898841858
AL080250.1	100506804	0.00784384738653898	0.0038622566498816	0.0142656378448009	0
FILIP1	27145	0.0247560776770115	0.0396610014140606	0.0214149113744497	0.100683338940144
SENP6	26054	0.351879984140396	0.450969189405441	0.47699448466301	0.423733770847321
MYO6	4646	0.603467762470245	0.464573204517365	0.875521004199982	0.586245000362396
IRAK1BP1	134728	0.0503839291632175	0.0392968840897083	0.0712770819664001	0.0726722702383995
